GEOID,LAND_AREA,Tot_Population_ACS_17_21,pct_Males_ACS_17_21,Median_Age_ACS_17_21,pct_Pop_5_17_ACS_17_21,pct_Pop_18_24_ACS_17_21,pct_Pop_25_44_ACS_17_21,pct_Pop_45_64_ACS_17_21,pct_Pop_65plus_ACS_17_21,pct_Hispanic_ACS_17_21,pct_NH_White_alone_ACS_17_21,pct_NH_Blk_alone_ACS_17_21,pct_NH_AIAN_alone_ACS_17_21,pct_NH_Asian_alone_ACS_17_21,pct_NH_NHOPI_alone_ACS_17_21,pct_NH_SOR_alone_ACS_17_21,pct_NH_Multi_Races_ACS_17_21,pct_Othr_Lang_ACS_17_21,pct_Not_HS_Grad_ACS_17_21,pct_College_ACS_17_21,pct_Prs_Blw_Pov_Lev_ACS_17_21,pct_Rel_Family_HHD_ACS_17_21,pct_MrdCple_HHD_ACS_17_21,pct_Not_MrdCple_HHD_ACS_17_21,pct_HHD_PPL_Und_18_ACS_17_21,avg_Tot_Prns_in_HHD_ACS_17_21,pct_Rel_Under_6_ACS_17_21,pct_PUB_ASST_INC_ACS_17_21,Med_HHD_Inc_BG_ACS_17_21,Aggregate_HH_INC_ACS_17_21,avg_Agg_HH_INC_ACS_17_21,Tot_Housing_Units_ACS_17_21,Tot_Occp_Units_ACS_17_21,pct_Tot_Occp_Units_ACS_17_21,Occp_U_NO_PH_SRVC_ACS_17_21,pct_Occp_U_NO_PH_SRVC_ACS_17_21,phone_response_rate_cen_2020,pct_URBAN_POP_CEN_2020,pct_RURAL_POP_CEN_2020
5.3063E+11,0.507,3204,50.78,36.9,25.69,4,27.87,21.44,14.86,4.56,93.95,1.12,0,0.37,0,0,0,12.5,6.61,24.12,1.25,85.29,81.59,18.41,47.3,3.39,16.75,1.69,84208,93080400,98498,945,945,1,19,0.02010582,1,100,0
5.3063E+11,0.506,1268,45.35,39.8,17.43,4.42,24.61,20.35,19.16,0,87.22,4.65,3.86,0,0.63,0,3.63,4.04,0,27.31,3.34,64,57.65,42.35,28.24,2.98,16.91,0,86635,50530100,118894,458,425,0.927947598,0,0,0.8,100,0
5.3063E+11,0.703,1235,47.77,45.8,24.21,1.3,17.73,37.17,17.09,14.74,84.86,0,0.4,0,0,0,0,20.02,5.85,29.58,17.49,92.31,82.81,17.19,38.01,2.79,11.52,3.39,130781,60209300,136220,476,442,0.928571429,0,0,0.5,99.01,0.99
5.3063E+11,0.252,1579,45.54,35.1,6.14,25.97,24.89,18.37,19.76,17.73,71.69,0,0,0.7,0,0,9.88,9.32,0.4,17.09,17.75,57.4,39.73,60.27,18.77,2.16,16.47,3.7,39150,31067100,42558,730,730,1,0,0,2.2,100,0
5.3063E+11,0.585,1388,50.29,35.8,17.8,4.9,32.64,31.12,11.89,1.66,86.67,0,0,7.35,0,0,4.32,21.03,1.71,19.43,1.3,66.61,54.11,45.89,24.49,2.38,14.4,0,56786,37462000,64147,584,584,1,0,0,1.5,100,0
5.3063E+11,0.737,2034,55.75,54.2,8.65,4.72,20.21,43.02,17.8,16.18,76.3,2.85,0,2.9,0,0,1.77,5.52,1.52,26.03,21.44,53.54,40.34,59.66,10.24,2.15,10.45,5.6,54779,77725600,82076,990,947,0.956565657,0,0,1.2,100,0
5.3063E+11,0.889,3175,45.61,36.8,27.56,3.15,22.65,19.69,15.53,0,91.91,5.73,0.76,0.31,0,0,1.29,3.27,2.5,63.8,1.14,91.93,87.95,12.05,52.51,3.71,24.68,0,163384,176634100,206590,855,855,1,0,0,0.3,99.49,0.51
5.3063E+11,1.019,1245,48.92,42.2,27.31,3.05,30.04,14.7,18.07,24.82,61.53,0,1.12,12.53,0,0,0,12.59,7.93,25.19,27.54,71.07,42.52,57.48,59.42,2.27,19.95,9.13,37147,28702600,55733,613,515,0.840130506,0,0,2,91.43,8.57
5.3063E+11,1.434,4466,60.79,35.1,10.17,8.87,41.94,22.93,8.24,13.88,74.92,0.43,0,2.28,0,0,8.49,6.03,2.02,48.58,7.39,47.58,38.23,61.77,21.23,2.1,26.26,0.89,68047,170817400,80234,2292,2129,0.928883072,27,0.011780105,0.9,100,0
5.3063E+11,0.436,1357,47.83,48.5,14.22,3.02,25.5,15.99,39.43,0,94.03,0,0,1.77,0,0,4.2,0,2,33.79,5.82,73.54,65.58,34.42,22.56,2.2,24.06,0,39877,45608800,74040,719,616,0.85674548,0,0,0.9,100,0
5.3063E+11,1.317,1998,37.49,35.2,15.92,5.51,36.04,26.08,6.21,6.76,93.24,0,0,0,0,0,0,8.42,5.42,48.28,13.06,54.32,37.27,62.73,28.42,2.18,35.61,8.09,78347,99776700,109046,915,915,1,0,0,0.5,100,0
5.3063E+11,0.857,1121,54.42,47.2,8.12,2.05,21.94,32.29,25.25,0,97.59,2.41,0,0,0,0,0,9.15,9.43,21.66,13.38,76.41,55.17,44.83,33.14,2.19,21.17,1.56,86066,39532700,77062,513,513,1,0,0,1.6,100,0
5.3063E+11,0.332,1198,50,35.7,22.04,1.75,31.55,23.37,9.93,13.69,53.26,5.59,0,3.34,0,0,24.12,14.78,7.46,26.38,0,91.79,82.37,17.63,66.87,3.64,38.08,0,81293,24568200,74675,329,329,1,0,0,2.2,100,0
5.3063E+11,0.99,976,40.37,41.5,25.92,2.05,29,29.82,13.22,0,100,0,0,0,0,0,0,0,0,34.85,3.07,53.13,38.1,61.9,29.57,2.45,16.98,0,61281,22491600,56370,399,399,1,0,0,1.7,100,0
5.3063E+11,3.906,2365,40.17,43.4,15.94,1.06,26.38,29.51,18.22,2.2,93.7,0,0,3.26,0,0,0.85,8.86,2.22,43.07,2.07,72.14,57.55,42.45,40.53,2.4,24.44,1.01,125504,122509500,124123,987,987,1,0,0,0.4,90.78,9.22
5.3063E+11,1.966,1356,54.57,54.2,12.09,0.66,24.85,33.7,27.51,0.88,92.77,0,0,2.29,0,0,4.06,4.85,15.51,9.08,7.15,62.61,48.56,51.44,21.83,2.29,4.32,3.38,48828,34284000,58010,641,591,0.92199688,0,0,2.2,100,0
5.3063E+11,0.448,588,47.79,39.8,20.07,8.84,34.18,17.35,13.1,0,100,0,0,0,0,0,0,0,5.53,18.95,0,82.96,61.43,38.57,28.7,2.64,20.54,0,81979,30053700,134770,223,223,1,0,0,1.1,100,0
5.3063E+11,2.11,1187,52.49,41.1,10.28,6.07,35.21,28.05,15.08,7.67,88.21,0,0.67,2.53,0,0,0.93,4.98,1.4,25.27,8.51,82.48,69.86,30.14,26.48,2.42,19.01,9.37,71563,36143100,73611,491,491,1,12,0.024439919,2,100,0
5.3063E+11,2.584,2744,51.93,37.1,21.79,4.34,26.42,23.83,16.65,7.14,82.14,0,0,0,0,0,10.71,1.88,8.93,15.25,10.9,82.75,72.76,27.24,36.58,3.56,19.75,6.49,102426,74309800,96381,771,771,1,12,0.015564202,1.3,78.41,21.59
5.3063E+11,3.42,1731,50.61,53.5,9.47,1.62,25.3,35.76,24.09,15.42,78.51,0,0,0.12,1.21,0,4.74,0.12,8.62,25.92,1.4,75.6,51.48,48.52,19.18,2.43,11.38,2.68,75750,62646600,88359,709,709,1,0,0,1.1,98.08,1.92
5.3063E+11,1.844,1604,48.38,50.7,10.1,9.73,16.71,30.24,29.36,0,95.39,0.06,0,3.18,0,0,1.37,0,0.16,55.15,0.25,83.48,81.23,18.77,28.53,2.4,16.55,0,88623,65069200,97702,666,666,1,0,0,0.9,100,0
5.3063E+11,0.546,1393,42.21,41.2,25.99,4.45,23.69,25.56,18.02,11.06,80.83,0,6.82,1.29,0,0,0,3.23,0,41.3,3.52,56.25,50,50,32.5,2.49,17.78,6.25,100188,63184900,112830,656,560,0.853658537,0,0,0.5,100,0
5.3063E+11,6.523,1628,52.89,36.2,25.92,1.29,31.88,16.22,19.96,0,86.67,0,0.86,0,0,0,12.47,0,1.53,48.74,5.41,67.01,40.24,59.76,38.46,2.41,18.1,0,87193,68245300,100955,722,676,0.936288089,135,0.186980609,1.1,82.88,17.13
5.3063E+11,0.525,467,55.46,57.5,15.2,0,10.92,38.12,32.76,0,100,0,0,0,0,0,0,0,5.5,52.62,0,58.29,58.29,41.71,22.46,2.5,12.84,0,128893,21402300,114451,225,187,0.831111111,0,0,0,100,0
5.3063E+11,0.757,3252,45.17,35.5,29.03,4.98,24.42,24.72,7.01,1.51,89.24,0,0,4.49,0,0,4.77,2.18,1.1,52.63,0,90.68,90.68,9.32,68.47,3.52,28.55,0,149145,156046700,169065,1071,923,0.861811391,0,0,0.8,100,0
5.3063E+11,10.125,1215,31.69,45.8,23.46,6.09,8.72,41.56,14.16,2.55,92.92,0,0,0,0,3.05,1.48,1.66,0,37.16,19.75,73.75,33.33,66.67,39.58,2.53,18.93,10.83,89050,53644200,111759,601,480,0.798668885,0,0,0.7,66.64,33.36
5.3063E+11,1.855,2857,50.12,21.9,32.1,6.37,32.48,10.12,7.39,2.52,85.86,0,0,0,0,0,11.62,2.41,2.8,27.45,0.56,73.42,71.66,28.34,54.22,3.35,49.44,13.47,126719,152859000,178992,854,854,1,0,0,0.6,97.45,2.55
5.3063E+11,26.438,1120,57.95,40.4,17.5,17.14,16.07,31.43,13.3,0.89,98.84,0,0,0,0,0,0.27,2.25,5.29,37,3.57,58.58,52.4,47.6,24.03,2.54,15.63,4.58,106250,59836200,136925,495,437,0.882828283,0,0,1.4,0,100
5.3063E+11,52.165,2123,48.42,50.8,17.95,4.43,18.04,38.86,16.72,0,97.69,0,0,0.19,0,0,2.12,3.63,6.27,44.27,2.07,91.71,86.01,13.99,31.48,2.75,9.6,0.52,117917,105483400,136637,772,772,1,0,0,0.3,0,100
5.3063E+11,0.999,2482,50.16,41.6,20.27,5.4,23.13,31.27,14.75,3.59,92.79,0,0,0.73,0,0,2.9,12.37,1.11,66.55,5.39,88.71,79.06,20.94,39.06,2.92,18.44,1.06,141987,133335500,156865,850,850,1,0,0,0.1,99.06,0.94
5.3063E+11,2.667,2108,50.9,34.8,16.27,2.7,33.35,18.5,19.17,1.04,92.36,0,0,1.85,0,2.94,1.8,2.69,1.74,54.51,1.45,81.45,71.24,28.76,45.43,2.83,28.22,5.51,104643,104985400,141109,763,744,0.975098296,0,0,0.5,76.4,23.6
5.3063E+11,3.501,1165,50.64,61.7,9.96,7.38,7.3,43.61,31.59,0.34,87.64,0,0,5.24,0,2.92,3.86,2.67,0.42,61.6,5.06,75.97,75.97,24.03,14.15,2.21,6.12,0,136349,85605100,165901,516,516,1,0,0,1.9,70.68,29.32
5.3063E+11,16.184,1880,48.56,57.3,8.88,0.8,17.82,40.11,25.74,7.61,84.2,0,0,4.84,0,0,3.35,7.86,6.36,36.55,8.62,93.81,69.91,30.09,23.01,2.77,14.94,0,93669,82774500,122086,678,678,1,0,0,0.5,20.65,79.35
5.3063E+11,21.601,2256,52.48,53.3,13.74,2.04,13.43,40.34,23.54,0,91.4,0,3.28,4.74,0,0,0.58,5.57,0,64.05,2.53,85.78,78.56,21.44,29.11,2.51,11.4,0,139904,153101500,170113,958,900,0.939457203,11,0.011482255,0.5,0,100
5.3063E+11,10.908,1447,47.41,53.5,9.81,0,16.17,45.34,20.66,0,97.86,0,0,0,0,0,2.14,0,0,32.8,0,95.75,92.08,7.92,33.2,2.79,12.5,0,115833,64546500,124607,518,518,1,0,0,1.3,0,100
5.3063E+11,6.821,782,44.12,49.3,20.97,8.06,17.01,47.95,6.01,0,94.88,0,0,2.69,0,0,2.43,1.53,0,61.44,6.14,76.21,58.97,41.03,37.93,2.7,12.22,0,134350,44537600,153578,290,290,1,0,0,0.3,0,100
5.3063E+11,2.624,4032,50.52,36.3,16.77,1.17,35.19,19.07,15.35,2.88,91.34,0,0,2.5,0,0,3.27,3.51,0,64.98,0.42,78.49,74.16,25.84,42.89,2.77,36.34,0,129311,220644100,151645,1533,1455,0.949119374,0,0,0.1,98.4,1.6
5.3063E+11,1.674,2148,49.67,35.6,18.39,5.21,31.38,26.77,9.03,14.15,67.88,3.17,0,8.33,0,0.42,6.05,10.77,4.3,48.23,8.33,58.64,44.77,55.23,33.37,2.52,29.46,3.17,66302,67487400,79304,894,851,0.951901566,26,0.029082774,0.9,100,0
5.3063E+11,5.877,1527,51.93,39.8,16.57,4.19,29.6,23.05,17.22,2.88,83.37,0.79,1.7,1.64,0,0,9.63,6.58,2.81,28.3,5.7,71.64,51.24,48.76,30.35,2.53,26.62,1.82,63625,46407000,76960,629,603,0.958664547,0,0,0.6,61.16,38.84
5.3063E+11,4.777,1488,48.59,31.5,27.62,9.74,27.42,22.98,5.78,2.89,88.84,0,0.81,0,0,0,7.46,4.09,2.99,41.03,12.03,83.59,62.31,37.69,46.56,3.3,34.75,4.66,89740,55167400,122322,481,451,0.937629938,0,0,0.8,12.72,87.28
5.3063E+11,7.954,1232,52.84,30.9,2.03,21.43,43.99,19.16,7.39,8.52,65.34,7.63,7.22,3.41,0,0,7.87,13.64,9.9,26.12,6.08,47.55,20,80,17.35,2.05,30.47,3.67,59750,30793200,62843,490,490,1,0,0,0.7,95.4,4.6
5.3063E+11,19.448,2419,51.01,41,16.87,5.87,26.09,32.95,13.19,4.38,86.23,1.57,0.21,2.6,3.31,0.17,1.53,12.67,10.88,34,9.28,57.82,45.12,54.88,21.33,2.28,19.51,5.4,62986,111578600,105762,1162,1055,0.907917384,14,0.012048193,0.8,63.29,36.71
5.3063E+11,0.885,1748,56.35,24.7,16.42,10.87,47.2,1.89,0,14.42,63.56,11.56,0,1.26,0,0,9.21,12.51,0,34.85,1.54,98.53,93.19,6.81,69.8,3.22,54.21,0,63621,41406500,76255,564,543,0.962765957,0,0,0.2,100,0
5.3063E+11,5.739,1595,66.21,22.7,14.11,41.63,32.48,2.07,0,19.12,64.7,6.46,1.13,2.32,0,0,6.27,6.6,0,28.68,13.23,95.57,80.07,19.93,75.65,3.29,60.23,1.11,70469,19993800,73778,304,271,0.891447368,3,0.009868421,0,100,0
5.3063E+11,1.2,1525,47.48,36.9,27.21,3.61,45.25,14.56,9.38,0.52,90.75,6.69,0,0.46,0,0,1.57,0.98,1.23,46.26,10.43,58.18,42.71,57.29,28.27,2.27,0,3.72,56330,45138100,67170,747,672,0.899598394,25,0.033467202,3.1,0,100
5.3063E+11,11.713,1827,56.7,46,8.21,10.4,24.14,34.98,17.3,17.62,77.72,1.09,0,1.37,0.33,0.6,1.26,10.66,11.32,25.64,6.67,70.37,60.82,39.18,24.76,2.71,18.84,0,84769,51640100,100663,513,513,1,0,0,0.8,0,100
5.3063E+11,2.235,2427,51.75,38.6,14.42,7.46,32.14,32.39,9.68,4.82,84.8,1.36,0,1.24,0,3.3,4.49,6.95,6.22,28.76,0.49,86.05,82.54,17.46,36.96,2.75,11.73,0.91,83953,73632100,83483,953,882,0.925498426,0,0,1.2,0,100
5.3063E+11,0.265,1031,65.18,25.1,4.36,44.81,35.98,6.89,7.95,7.47,78.27,5.92,0,0.78,0,0,7.57,4.85,1.34,32.06,38.54,15.08,8.02,91.98,5.34,1.86,0,0,31324,19625100,37452,551,524,0.950998185,20,0.036297641,0.8,100,0
5.3063E+11,0.233,1465,40.61,21,0.89,61.57,12.83,12.63,9.69,19.11,70.1,1.98,0,3.28,0.48,0,5.05,12.1,7.96,39.61,42.16,33.69,21.56,78.44,12.13,2.03,25.6,14.56,,26568100,71612,429,371,0.864801865,45,0.104895105,1.7,100,0
5.3063E+11,0.304,1894,51.27,24.9,11.09,28.99,24.18,11.99,13.2,3.96,80.1,1.85,0,1,0,2.01,11.09,3.36,2.35,48.77,29.99,57,27.58,72.42,32.11,2.68,34.49,2.55,55035,48390800,68445,775,707,0.912258065,35,0.04516129,0.6,100,0
5.3063E+11,0.273,1268,48.03,20.3,2.76,69.01,16.96,5.6,3.47,20.9,55.68,1.97,1.81,6.07,0,0,13.56,19.92,14.85,21.52,51.37,26.6,20.83,79.17,11.54,1.98,27.71,16.67,30625,10464900,33541,353,312,0.883852691,0,0,0.4,100,0
5.3063E+11,0.546,1279,41.75,23.8,15.17,38.39,14.23,22.36,9.85,22.2,71.85,0,1.41,1.02,0.55,0,2.97,18.84,0,50.51,24.94,43.36,19.44,80.56,17.94,2.12,0,4.49,37222,36394100,60455,602,602,1,32,0.053156146,1,100,0
5.3063E+11,7.903,492,37.2,29.2,8.13,15.04,35.16,15.45,19.11,28.05,59.15,3.66,0,4.88,0,0,4.27,9.85,1.75,45.19,10.94,61.54,48.08,51.92,33.85,1.89,0,4.62,61667,15227000,58565,260,260,1,47,0.180769231,1,91.46,8.54
5.3063E+11,0.363,2852,49.12,22.9,13.74,44,26.96,9.47,2.52,10.55,67.32,6.07,1.51,1.33,1.12,0,12.1,13.2,2.16,56.44,32.19,51.22,44.26,55.74,26.7,2.48,20.2,3.74,67571,69818200,60711,1305,1150,0.881226054,24,0.018390805,0.3,100,0
5.3063E+11,1.301,1672,46.41,25,19.98,19.38,20.63,12.02,17.05,2.57,94.02,2.27,0,0.6,0,0,0.54,8.39,23.59,36.46,44.51,61.04,40.06,59.94,42.59,2.57,54.52,11.36,,30868900,48689,634,634,1,29,0.045741325,0.9,92.85,7.15
5.3063E+11,13.981,1072,52.05,46.4,20.15,6.62,14.37,29.2,23.88,0.19,92.07,0,0,2.8,0,0,4.94,2.97,0,29.32,0.39,82.25,59.15,40.85,32.96,2.99,22.26,0,82344,33712900,94966,376,355,0.944148936,0,0,1.3,0.3,99.7
5.3063E+11,59.047,1218,54.84,37.3,15.44,6.49,26.77,25.7,17,0,99.01,0,0,0,0,0,0.99,0,7.33,39.48,5.01,76.76,76.76,23.24,40.44,2.95,23.03,4.36,96958,40114000,97128,413,413,1,0,0,0.9,0,100
5.3063E+11,33.717,1698,46.7,46.3,19.73,4.71,20.97,23.26,28.27,4.65,88.75,0,0,2.06,0,0,4.53,2.13,5.2,33.23,0.83,68.09,56.62,43.38,26.76,2.49,17.06,0,71087,74170700,109075,741,680,0.917678812,0,0,1.2,31.06,68.94
5.3063E+11,0.998,1594,50.69,37.3,25.66,1.63,25.47,32.06,7.21,3.7,89.02,5.27,0,0,0,0,2.01,4.16,3.59,50.78,0.94,73.85,60.95,39.05,46.82,2.82,27.03,0,94300,60683300,107214,566,566,1,0,0,0.8,100,0
5.3063E+11,0.648,956,43.93,46.4,6.69,13.49,18.41,38.39,14.12,4.29,94.25,0,0,0,0,0,1.46,29.97,0,25.07,0,79.39,57.25,42.75,24.68,2.43,25,0,48163,28193200,71738,393,393,1,0,0,0.6,100,0
5.3063E+11,112.384,2544,45.13,41.9,9.28,18,23.19,30.19,15.61,5.11,90.33,0.79,0.08,1.57,0,0.39,1.73,5.63,11,16.64,14.9,58.95,47.37,52.63,12.65,2.47,9.57,3.11,67250,92365600,89850,1145,1028,0.897816594,43,0.037554585,1.2,17.97,82.03
5.3063E+11,136.719,1123,54.41,49.3,27.87,0.71,14.87,34.11,22.44,4.27,95.73,0,0,0,0,0,0,1.51,5.36,36.53,7.21,71.1,64.35,35.65,32.7,2.37,4.15,2.53,,51316600,108263,665,474,0.712781955,0,0,1,0,100
5.3063E+11,93.132,1063,48.64,46.2,20.51,4.89,24.08,34.71,15.43,2.07,92.1,0,1.22,0,0,0.19,4.42,1.23,11.41,26.49,6.61,60.15,45.54,54.46,20.3,2.63,12.76,7.67,58500,32349600,80073,467,404,0.86509636,6,0.012847966,2.2,0,100
5.3063E+11,52.281,866,52.66,45.1,19.63,5.2,23.56,27.37,22.75,3,90.53,0.35,1.39,0,0,0.58,4.16,1.06,2.82,20.85,15.68,63.2,45.4,54.6,30.27,2.44,11.27,7.72,56780,24467500,72604,451,337,0.747228381,4,0.00886918,0.6,0,100
5.3063E+11,187.179,1101,54.13,36.5,21.71,8.63,25.43,28.79,8.72,2.72,91.01,0,0.09,0,0,1.63,4.54,3.02,2.89,31.31,9.55,69.6,62.4,37.6,43.73,2.87,33.33,2.13,68750,31325500,83535,410,375,0.914634146,1,0.002439024,1.2,0,100
5.3063E+11,0.942,554,53.25,37.2,4.33,2.53,34.84,29.6,10.47,8.3,77.8,0.72,0,2.35,0,0,10.83,11.48,8.19,27.47,14.26,63.94,57.21,42.79,33.17,2.66,37.59,0,55212,10466800,50321,263,208,0.790874525,0,0,2.7,100,0
5.3063E+11,0.888,1067,58.39,46.6,9.84,6.65,28.96,31.68,20.81,12.84,69.54,2.16,0,1.97,0,0,13.5,5.93,5.06,19.22,9.75,61.91,35.23,64.77,20.16,2.17,7.89,1.22,57279,29642700,60372,491,491,1,0,0,0.7,99.91,0.09
5.3063E+11,0.313,2333,53.15,33.1,21.39,5.57,28.16,26.92,9.09,10.37,73.6,0,2.57,0.99,7.8,0,4.67,12.37,1,16.57,6.58,78.93,59.39,40.61,43.93,2.98,28.64,1.53,76133,68190900,87089,783,783,1,0,0,0.5,100,0
5.3063E+11,0.293,928,49.46,40.1,20.26,1.62,27.48,27.8,14.98,9.7,86.53,0,0,3.77,0,0,0,11.81,4.29,11.2,11.96,77.17,47.1,52.9,47.1,3.36,33.8,0,60139,21295800,77159,276,276,1,0,0,1.4,100,0
5.3063E+11,0.574,481,49.06,45,4.99,6.03,36.17,34.1,15.8,21.62,55.51,7.69,6.65,0,0,0,8.52,7.92,14.01,17.87,21.21,37.34,14.16,85.84,15.02,2.06,16.09,2.58,48036,14661100,62923,268,233,0.869402985,0,0,1.3,100,0
5.3063E+11,0.988,1112,54.23,38.6,8.81,7.37,38.58,33.63,7.55,5.04,77.79,3.24,5.94,0.45,0.09,0,7.46,6.56,17.02,15.33,55.55,43.6,13.26,86.74,22.7,1.96,20.62,17.3,18856,19093300,42906,537,445,0.82867784,34,0.063314711,2,100,0
5.3063E+11,1.451,578,56.23,28,21.97,19.38,16.78,28.03,9.17,4.33,71.8,15.74,5.54,2.6,0,0,0,8.17,16.03,17.63,28.72,48.79,20.97,79.03,29.03,2.33,24.79,2.42,53902,14224500,57357,248,248,1,0,0,0.5,100,0
5.30659E+11,146.223,907,51.93,36.8,21.39,6.39,29.33,24.04,14.66,8.82,20.51,1.43,60.42,1.98,0.22,0,6.62,3.8,16.69,15.56,29.81,61.08,40.63,59.38,30.68,2.58,17.21,3.41,38438,18824400,53478,413,352,0.852300242,23,0.055690073,1,0,100
5.30659E+11,91.349,1310,43.59,31.4,23.59,7.94,21.68,20.76,16.41,2.29,15.57,0.84,75.73,0.69,0,0,4.89,4.31,14.01,10.12,28.98,62.11,28.84,71.16,33.47,2.76,25.08,4,37875,25356500,53382,545,475,0.871559633,14,0.025688073,0.6,0,100
5.3066E+11,209.05,976,46.72,58.7,12.6,3.69,14.04,35.35,31.66,2.36,90.37,0.41,0.31,0.41,0,0.92,5.23,2.21,10.49,14.41,19.06,53.93,44.27,55.73,14.83,2.18,7.92,3.15,36553,24991300,56160,821,445,0.542021924,15,0.018270402,1.1,0,100
5.3066E+11,1.751,1647,49.54,40.9,18.15,7.53,19.61,28.9,18.21,2.31,81.72,0.61,3.4,1.28,0,0,10.69,2.5,13.92,22.02,22.55,50.94,31.32,68.68,27.55,2.21,28.5,2.69,40556,39447100,53020,775,744,0.96,6,0.007741935,1.4,0,100
5.3066E+11,110.743,1885,47.75,52.3,22.18,3.4,12.68,31.67,26.31,3.18,87.85,0,3.93,0.64,0,0.37,4.03,12.02,9.08,20.12,17.33,67.99,50.96,49.04,23.21,2.58,12.53,2.34,41681,45893100,63040,902,728,0.807095344,52,0.057649667,0.4,0,100
5.3066E+11,10.506,738,40.51,37.1,20.73,2.85,54.34,10.03,6.23,0,100,0,0,0,0,0,0,6.91,3.07,14.01,1.9,74.28,74.28,25.72,30.23,2.37,9.52,0,81337,23573100,75798,328,311,0.948170732,21,0.06402439,1.8,0,100
5.3066E+11,59.638,1128,47.25,61.3,15.51,4.08,15.87,30.23,34.31,3.19,96.81,0,0,0,0,0,0,3.19,9.04,19.29,10.3,84.44,69.78,30.22,14.67,2.51,0,4.44,62206,47739700,106088,463,450,0.971922246,0,0,1.1,0,100
5.3066E+11,278.906,1389,51.62,58,9.72,6.26,14.54,33.41,33.19,3.02,93.23,1.51,0.94,0,0.14,0,1.15,4.89,11.09,28.66,13.65,61.53,51.71,48.29,18.85,2.16,8.86,11.68,55100,40495100,63076,784,642,0.818877551,7,0.008928571,0.8,0,100
5.3066E+11,100.282,1337,53.93,48.4,22.89,1.57,14.29,36.57,16.68,0.82,89.83,0,1.05,1.57,0,0,6.73,3.09,11.74,23.26,6.96,77.33,60.59,39.41,34.53,2.83,18.08,5.93,53409,30871000,65405,515,472,0.916504854,13,0.025242718,1.2,1.9,98.1
5.3066E+11,51.918,1835,50.52,38.6,21.53,5.23,32.15,23,10.95,1.58,90.14,0,0,0.71,0.38,0,7.19,2.05,5.94,22.34,5.18,65.72,60.07,39.93,40.99,3.23,7.53,1.94,78375,59485500,105098,592,566,0.956081081,0,0,0.4,0.55,99.45
5.3066E+11,53.458,1262,56.18,46.5,17.35,3.96,19.18,27.65,25.12,7.29,87.4,0,1.66,0,0,3.65,0,0,9.8,12,18.38,71.22,62.53,37.47,31.68,2.61,26.45,2.07,54236,36089200,74719,570,483,0.847368421,0,0,0.5,0,100
5.3066E+11,0.773,790,44.18,40,17.34,15.32,21.9,14.43,26.46,18.48,64.43,0,1.14,0,0,0,15.95,2.39,2.02,38.31,18.99,71.16,52.06,47.94,26.22,2.96,32.63,3.37,37813,15645400,58597,267,267,1,0,0,3.4,96.3,3.7
5.3066E+11,0.917,865,46.82,43.1,15.95,3.7,29.25,27.17,18.5,6.01,85.09,0.46,0,0,0,0,8.44,10.64,7.72,18.98,21.22,62.63,43.42,56.58,33.95,2.15,20.59,4.47,37935,20862700,54902,380,380,1,0,0,2.6,97.47,2.53
5.3066E+11,0.312,1148,49.91,38.2,17.6,7.14,27.44,22.56,20.21,4.88,78.75,0,9.67,0,0,0.52,6.18,3.49,6.45,17.74,17.05,55.16,45.56,54.44,21.34,2.63,27.83,6,52426,27960200,67051,472,417,0.883474576,25,0.052966102,1.7,100,0
5.3066E+11,1.511,1215,46.58,29.8,21.15,3.05,34.9,15.8,11.52,8.23,90.95,0,0,0,0,0,0.82,3.43,4.1,23.68,12.69,56.36,45.4,54.6,33.07,2.38,51.39,9,47550,25529400,49960,560,511,0.9125,0,0,1.8,94.04,5.96
5.3066E+11,1.22,1264,37.18,60.9,11.47,3.09,12.9,23.42,44.38,5.46,89.24,0,0,0,0,0,5.3,0.33,7.75,29.51,12.78,53.23,47.1,52.9,13.6,2,10.59,3.81,43319,50524900,83789,636,603,0.948113208,0,0,3.1,95.98,4.02
5.3066E+11,158.06,1105,52.31,44,9.68,6.43,26.15,23.17,25.07,2.08,78.28,0,0,7.69,0,0,11.95,0.9,3.89,25.06,5.25,57.21,52.99,47.01,24.39,2.45,22.09,2.22,73301,34908400,77402,561,451,0.803921569,14,0.024955437,1.3,2.71,97.29
5.3066E+11,101.395,1405,54.23,49.9,19.86,10.11,15.44,28.68,24.34,14.59,81.78,0,0,0,0,0,3.63,13.45,12.16,16.84,8.4,78.56,56.93,43.07,26,2.67,13.53,2.09,48594,36615000,69478,714,527,0.738095238,0,0,1,0,100
5.3066E+11,2.143,709,42.88,56.2,7.9,7.9,9.59,35.12,34.7,11.57,70.24,0.42,0,0.99,0,13.4,3.39,8.59,16.16,16.87,37.09,52.6,26.3,73.7,10.06,2.05,16.05,14.29,28864,11960900,38834,390,308,0.78974359,11,0.028205128,1.3,0,100
5.3066E+11,1.363,865,51.56,41.5,20.58,7.4,33.41,24.51,11.1,2.31,81.62,0,0,0,7.05,0,9.02,0.72,3.52,10.22,21.04,54.2,42.03,57.97,31.88,2.51,9.63,0,49493,23795700,68973,375,345,0.92,0,0,1.1,0,100
